Date,Open,High,Low,Close,Volume,MA_20,MA_50,RSI
2023-10-23,159.0,159.4,157.33,157.61,515382.0,151.101,146.9722,67.5772480071808
2023-10-24,158.79,158.79,150.0,157.8,704174.0,151.6955,147.1222,67.90438832284931
2023-10-25,158.0,162.0,157.14,157.37,5561097.0,152.2635,147.2672,66.27460129846176
2023-10-26,158.48,159.85,158.0,158.48,3116506.0,152.977,147.4402,68.38409320523195
2023-10-27,158.65,160.5,158.21,160.06,2640864.0,153.8,147.624,71.15027803074463
2023-10-30,161.0,163.7,159.99,163.13,2308002.0,154.7315,147.9048,75.61473814582013
2023-10-31,163.2,168.0,163.2,167.61,2232153.0,155.91199999999998,148.3816,80.38497994559235
2023-11-01,168.3,169.5,166.0,167.0,1322108.0,156.89749999999998,148.85,78.14346249035898
2023-11-02,167.0,168.4,166.2,166.46,1209897.0,157.798,149.30780000000001,76.11991173658672
2023-11-03,156.96,158.0,155.0,156.06,1015949.0,158.179,149.5022,49.52214546410898
2023-11-06,155.26,157.2,155.0,156.73,390276.0,158.47449999999998,149.6996,50.71687949603988
2023-11-07,157.0,158.35,157.0,157.91,7678809.0,158.7365,149.92880000000002,52.83421323619474
2023-11-08,158.0,161.35,156.75,159.82,8071765.0,159.075,150.1864,56.120382969428945
2023-11-10,160.0,161.01,159.0,159.82,2376957.0,159.328,150.4536,56.120382969428945
2023-11-13,159.72,161.0,159.62,160.52,1370793.0,159.50050000000002,150.88219999999998,57.38245848232262
2023-11-14,161.5,161.5,157.02,158.04,1034203.0,159.60399999999998,151.21,51.70806883516176
2023-11-15,158.04,159.2,155.0,158.0,1255007.0,159.79749999999999,151.5278,51.61940510625018
2023-11-16,156.0,159.1,156.0,158.92,992638.0,159.923,151.8888,53.59049804134384
2023-11-17,159.25,160.0,158.0,158.84,700772.0,159.9275,152.1972,53.386814121122036
2023-11-20,158.12,162.5,158.12,161.43,962318.0,160.0805,152.5972,58.84098106334561
2023-11-21,162.0,165.0,161.99,164.1,1517730.0,160.405,153.0576,63.57293011158368
2023-11-22,164.9,164.9,163.01,164.39,871776.0,160.73449999999997,153.5744,64.05628863727539
2023-11-23,162.01,165.7,162.0,164.86,825468.0,161.10899999999998,154.03719999999998,64.86988547756928
2023-11-24,165.0,167.5,163.51,165.15,1090353.0,161.4425,154.50979999999998,65.39044119584659
2023-11-27,165.8,173.3,165.0,172.02,1927325.0,162.0405,155.11180000000002,74.88483298491785
2023-11-28,172.02,184.92,172.02,184.91,4390794.0,163.12949999999998,156.0222,83.84158709115886
2023-11-29,186.21,188.4,184.02,184.73,2294335.0,163.9855,156.9068,83.39433190427565
2023-11-30,185.0,188.99,180.0,181.53,2092879.0,164.71200000000002,157.6826,75.66643492192745
2023-12-01,183.88,183.88,178.1,181.94,604374.0,165.48600000000002,158.4524,75.97364205467602
2023-12-04,184.0,184.6,180.01,180.75,511747.0,166.72050000000002,159.1458,73.08942534363665
2023-12-05,180.05,182.5,180.0,181.41,306817.0,167.9545,159.8362,73.68609224616019
2023-12-06,182.5,184.0,181.01,182.86,590588.0,169.202,160.5752,74.99768195803748
2023-12-07,184.5,184.9,181.4,183.22,1395098.0,170.372,161.3194,75.32650519752197
2023-12-08,184.9,191.5,184.5,190.05,3522859.0,171.8835,162.2362,80.5523095641783
2023-12-11,190.05,191.99,186.0,186.38,1036495.0,173.1765,163.0918,71.75761937133741
2023-12-12,186.01,186.5,183.75,184.38,609660.0,174.49349999999998,163.88940000000002,67.4365942399953
2023-12-13,185.95,186.8,175.0,181.58,809724.0,175.67249999999999,164.64100000000002,61.82370446773184
2023-12-14,181.5,183.98,175.0,179.39,1274988.0,176.696,165.283,57.77338337859372
2023-12-15,180.98,180.98,175.11,178.42,1280393.0,177.675,165.8824,56.02268765187399
2023-12-18,179.0,179.9,175.41,175.56,438082.0,178.38150000000002,166.4248,51.105368709395314
2023-12-19,175.0,178.0,170.25,173.04,1038049.0,178.82850000000002,166.8692,47.17615065672854
2023-12-20,173.48,174.0,170.11,173.5,654238.0,179.28400000000002,167.28580000000002,47.96264712197153
2023-12-21,175.0,175.0,170.5,173.46,351453.0,179.714,167.694,47.895866323793285
2023-12-22,173.99,173.99,170.05,170.74,600728.0,179.99349999999998,168.0136,43.46413800947752
2023-12-26,170.0,171.5,165.15,169.14,775215.0,179.84949999999998,168.255,41.057538802752134
2023-12-27,169.9,174.44,165.55,171.67,825070.0,179.1875,168.56900000000002,46.136260564942724
2023-12-28,172.8,177.79,172.2,174.57,902374.0,178.67950000000002,168.97780000000003,51.31456273671528
2023-12-29,174.85,178.8,174.11,177.84,427117.0,178.495,169.40640000000002,56.40402314556155
2024-01-01,176.48,184.9,176.48,184.32,720201.0,178.61399999999998,169.91780000000003,64.35593906590486
2024-01-02,186.96,186.96,183.75,184.99,646424.0,178.826,170.4502,65.06545945827271
2024-01-03,185.9,187.18,182.5,185.08,495480.0,179.0095,170.9996,65.16576763564802
2024-01-04,185.09,185.85,182.55,184.68,759786.0,179.10049999999998,171.5372,64.28233164176751
2024-01-05,185.85,185.89,180.11,183.65,383176.0,179.122,172.06279999999998,61.953266163566994
2024-01-08,184.9,184.9,178.9,179.42,639782.0,178.5905,172.4816,53.39682212503636
2024-01-09,181.0,181.99,178.6,179.62,610880.0,178.2525,172.8728,53.72226555493702
2024-01-10,180.79,180.79,178.2,178.6,420920.0,177.9635,173.18219999999997,51.73789140697831
2024-01-11,179.6,180.48,178.21,179.75,233138.0,177.87199999999999,173.425,53.80948426240173
2024-01-12,181.0,182.5,180.0,180.19,341669.0,177.91199999999998,173.68880000000001,54.61222721881426
2024-01-15,180.25,181.98,179.4,179.79,156973.0,177.98049999999998,173.9554,53.69858009247363
2024-01-16,180.98,180.98,178.95,179.4,661283.0,178.17249999999999,174.4222,52.77158372747531
2024-01-17,180.0,183.93,178.5,183.09,2997560.0,178.675,174.94940000000003,59.83630914752027
2024-01-18,184.49,184.49,178.0,183.22,912688.0,179.161,175.4556,60.062966274321916
2024-01-19,184.0,185.2,181.75,182.78,565293.0,179.627,175.91479999999999,58.85238530943181
2024-01-22,182.01,183.25,180.81,182.04,251534.0,180.192,176.3592,56.779651582566494
2024-01-23,183.0,186.0,182.01,184.1,612716.0,180.94,176.83079999999998,60.907236361076635
2024-01-24,184.95,185.3,183.19,184.8,772934.0,181.59650000000002,177.36599999999999,62.2273188035499
2024-01-25,184.89,185.48,183.01,184.5,647546.0,182.09300000000002,177.896,61.272376128660234
2024-01-26,184.25,185.9,182.0,183.19,496419.0,182.3605,178.38139999999999,57.148232869143115
2024-01-29,184.75,184.75,181.11,182.94,787771.0,182.29149999999998,178.8634,56.368476884253695
2024-01-30,183.49,183.5,179.75,180.08,779939.0,182.046,179.2364,48.25656821219888
2024-01-31,181.95,183.0,180.98,182.06,529567.0,181.895,179.5956,53.27032594445155
2024-02-01,183.45,184.0,181.0,182.52,513382.0,181.787,179.9582,54.37637708897449
2024-02-02,183.0,183.5,181.26,182.65,360928.0,181.73700000000002,180.31399999999996,54.70268314899925
2024-02-06,183.0,185.9,182.4,184.4,674476.0,181.986,180.69899999999998,58.95810087852872
2024-02-07,184.98,186.5,184.77,185.99,285861.0,182.30450000000002,180.9784,62.41311491544578
2024-02-09,182.0,185.7,182.0,184.15,608053.0,182.58200000000002,180.9632,56.48692354204435
2024-02-12,182.99,184.0,180.01,181.74,498070.0,182.6815,180.9034,49.81509766969086
2024-02-13,181.5,188.79,180.3,186.4,1406257.0,182.99200000000002,181.00080000000003,59.72164032841079
2024-02-14,187.6,187.9,185.6,185.99,929471.0,183.302,181.08180000000002,58.62512319391201
2024-02-15,187.0,187.0,180.85,182.06,931795.0,183.435,181.108,49.28429073013627
2024-02-16,181.0,183.3,180.5,181.86,511264.0,183.37349999999998,181.11700000000002,48.85765564536522
2024-02-19,180.65,181.99,179.51,180.03,794224.0,183.214,181.06040000000002,45.017610964930235
2024-02-20,181.0,181.0,178.76,179.13,518057.0,183.0315,180.9786,43.218533822112725
2024-02-21,181.0,184.98,180.4,182.96,1964122.0,183.07750000000001,180.8368,52.008250424753555
2024-02-22,184.0,186.45,182.25,185.87,688257.0,183.166,180.82659999999998,57.40360525590423
2024-02-23,185.11,189.2,185.11,188.81,722636.0,183.3665,180.91519999999997,62.04607563677931
2024-02-26,188.99,192.1,188.99,190.59,1227411.0,183.671,181.09539999999998,64.56419307505749
2024-02-27,190.99,190.99,188.11,188.28,979969.0,183.9255,181.2732,59.08550118312804
2024-02-28,188.87,190.5,188.0,188.28,1204394.0,184.19250000000002,181.4704,59.08550118312804
2024-02-29,188.3,193.0,188.3,192.23,830766.0,184.8,181.80380000000002,64.97894162733857
2024-03-01,193.1,194.1,192.0,192.64,584076.0,185.329,182.1958,65.53389351556694
2024-03-04,194.48,195.0,191.55,194.0,741062.0,185.903,182.6058,67.3803742296804
2024-03-05,195.0,196.8,194.0,195.36,806734.0,186.5385,183.0438,69.15970139104505
2024-03-06,195.2,196.91,195.0,195.5,2785770.0,187.0935,183.53900000000002,69.34507627177157
